,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
4278,2017-03-06,HDFC,EQ,1371.2,1379.0,1392.0,1362.5,1367.0,1365.95,1372.29,2236116,306860931505000.0,66628.0,1608729.0,0.7194
4279,2017-03-07,HDFC,EQ,1365.95,1374.4,1374.4,1362.75,1365.0,1365.4,1366.83,1507326,206025758110000.0,51442.0,1187910.0,0.7881
4280,2017-03-08,HDFC,EQ,1365.4,1368.1,1376.8,1361.3,1365.5,1367.7,1367.1,2330472,318599310585000.0,100277.0,1760059.0,0.7552
4281,2017-03-09,HDFC,EQ,1367.7,1368.25,1381.9,1362.6,1373.95,1371.5,1372.53,2205255,302678884530000.0,77998.0,1664944.0,0.755
4282,2017-03-10,HDFC,EQ,1371.5,1378.0,1383.35,1369.0,1375.7,1373.8,1375.18,1607599,221073774730000.03,56798.0,1196665.0,0.7444
4283,2017-03-14,HDFC,EQ,1373.8,1415.2,1428.0,1413.3,1421.95,1424.15,1419.2,6249576,886939156225000.0,152114.0,5128902.0,0.8207
4284,2017-03-15,HDFC,EQ,1424.15,1425.4,1435.0,1416.65,1424.15,1426.1,1426.56,2598530,370696952205000.0,116205.0,1919940.0,0.7389
4285,2017-03-16,HDFC,EQ,1426.1,1431.65,1454.75,1431.15,1452.0,1450.25,1444.15,3406772,491989014200000.0,139681.0,2760081.0,0.8102
4286,2017-03-17,HDFC,EQ,1450.25,1458.5,1458.5,1438.7,1446.2,1451.2,1449.31,3588003,520013516400000.0,129695.0,2907145.0,0.8102
4287,2017-03-20,HDFC,EQ,1451.2,1449.8,1464.95,1446.95,1456.6,1457.75,1458.77,1745773,254667964075000.0,50745.0,1348156.0,0.7722
4288,2017-03-21,HDFC,EQ,1457.75,1452.15,1473.45,1449.35,1461.1,1458.4,1458.8,2087458,304518800450000.0,66015.0,1553169.0,0.7440000000000001
